"Start.Date","End.Date","Response.Type","ip","Progress","Duration..in.seconds.","Finished","Recorded.Date","Response.ID","Recipient.Last.Name","Recipient.First.Name","Recipient.Email","External.Data.Reference","Location.Latitude","Location.Longitude","Distribution.Channel","User.Language","consent","state","gender","age","pid_3...Selected.Choice","pid_3...Other..please.specify....Text","pid_rep","pid_dem","pid_ind","roulette_pilot_...Age","roulette_pilot_...Gender","roulette_pilot_...Race.ethnicity","roulette_pilot_...Religion","trump_masks","date","color_box","latino","race...Selected.Choice","race...Other...Text","education","sleep","prosthetic","blind","deaf","gang_resp","gang_fam","hits","sincerity","roulette_pid","randomization_1","ResponseId","geonames.countryCode","geonames.countryName","geonames.lat","geonames.lng","tzwhere.timezone","abuseipdb.bad_isp","abuseipdb.categories","abuseipdb.reports","abuseipdb.total","abuseipdb.trusted_isp","abuseipdb.version","abuseipdb.city","abuseipdb.country","abuseipdb.host_name","abuseipdb.postal_code","apivoid.information.reverse_dns","apivoid.information.continent_code","apivoid.information.continent_name","apivoid.information.country_code","apivoid.information.country_name","apivoid.information.region_name","apivoid.information.city_name","apivoid.information.latitude","apivoid.information.longitude","apivoid.information.isp","apivoid.blacklists.detections","apivoid.blacklists.engines_count","apivoid.blacklists.detection_rate","apivoid.blacklists.scantime","censys.location.country","shodan.area_code","shodan.hostnames","shodan.country_name","shodan.vulns","shodan.longitude","shodan.city","shodan.country_code","shodan.latitude","shodan.ports","virustotal.country","virustotal.verbose_msg","virustotal.detected_urls","ip_new","maxmind.city.names.en","maxmind.country.iso_code","maxmind.country.names.en","maxmind.location.latitude","maxmind.location.longitude","maxmind.location.metro_code","maxmind.postal.code","maxmind.registered_country.names.en","maxmind.traits.ip_address","pollname","platform","apivoid.anonymity.is_vpn","blacklisted","missing_ip","duplicated","foreign_ip","funny_ip","counts","troll_count_2","untrustworthy"
"7/11/20 13:19","7/11/20 13:22",0,"96.39.169.39",100,179,1,"7/11/20 13:22","R_3nwwfHaLQNGMKYZ",NA,NA,NA,NA,42.33940125,-122.8475037,"anonymous","EN",1,33,1,3,2,"",1,NA,NA,3,2,3,1,6,"7/11/20","color",2,"1",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,"rep","obama","R_3nwwfHaLQNGMKYZ",NA,NA,NA,NA,"America/Los_Angeles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"096-039-169-039.res.spectrum.com",NA,"North America","US","United States of America","Oregon","Medford",42.32651901,-122.8755875,"Charter Communications Inc",0,88,"0%",0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"96.39.169.39","Medford","US","United States",42.3394,-122.8475,813,97504,"United States","96.39.169.39","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:18","7/11/20 13:22",0,"69.126.117.114",100,244,1,"7/11/20 13:22","R_3Kr47SVFof0siGs",NA,NA,NA,NA,40.87010193,-74.65660095,"anonymous","EN",1,31,2,4,2,"",2,NA,NA,2,2,3,1,6,"7/11/20","Color ",2,"4",NA,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,2,"dem","obama","R_3Kr47SVFof0siGs",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ool-457e7572.dyn.optonline.net",NA,"North America","US","United States of America","New Jersey","Randolph",40.84169006,-74.57833099,"Optimum Online",0,88,"0%",0.63,NA,NA,"ool-457e7572.dyn.optonline.net","United States",NA,-74.6566,"Ledgewood","US",40.8701,"4567",NA,"Missing IP address",NA,"69.126.117.114","Ledgewood","US","United States",40.8701,-74.6566,501,7852,"United States","69.126.117.114","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:17","7/11/20 13:23",0,"64.137.77.27",100,322,1,"7/11/20 13:23","R_8BsZ0o3hNEQVA2J",NA,NA,NA,NA,37.75100708,-97.8219986,"anonymous","EN",1,37,2,7,2,"",1,NA,NA,3,1,3,3,5,"11/7/20","BLUE",1,"1",NA,6,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,2,"dem","obama","R_8BsZ0o3hNEQVA2J",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America","US","United States of America","Illinois","Chicago",41.85002899,-87.6500473,"Network Layer Technologies Inc",0,88,"0%",0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","IP address in dataset",NA,"64.137.77.27",NA,"US","United States",37.751,-97.822,NA,NA,"United States","64.137.77.27","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,5,TRUE,TRUE
"7/11/20 13:17","7/11/20 13:23",0,"68.9.190.245",100,315,1,"7/11/20 13:23","R_3Oi5Hh9KT1coRRT",NA,NA,NA,NA,41.76890564,-71.47579956,"anonymous","EN",1,41,1,6,3,"",NA,NA,2,1,2,3,1,5,"7/11/20","color",2,"1",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,"dem","obama","R_3Oi5Hh9KT1coRRT",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ip68-9-190-245.ri.ri.cox.net",NA,"North America","US","United States of America","Rhode Island","Providence",41.82398987,-71.41282654,"Cox Communications",0,88,"0%",0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"68.9.190.245","Cranston","US","United States",41.7689,-71.4758,521,2920,"United States","68.9.190.245","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:17","7/11/20 13:23",0,"91.207.175.237",100,327,1,"7/11/20 13:23","R_1eze5vO968w0VmN",NA,NA,NA,NA,34.05490112,-118.2577972,"anonymous","EN",1,5,1,6,2,"",1,NA,NA,2,2,3,1,6,"7/11/20","color",2,"1",NA,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,"dem","congress","R_1eze5vO968w0VmN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91.207.175.237","Los Angeles","US","United States",34.0494,-118.2641,803,90014,"Romania","91.207.175.237","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:20","7/11/20 13:23",0,"47.16.85.99",100,180,1,"7/11/20 13:23","R_2z7M49g0iY9QGgq",NA,NA,NA,NA,40.92379761,-73.99890137,"anonymous","EN",1,31,1,2,1,"",NA,2,NA,2,2,3,2,5,"7/11/20","color",2,"4",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,4,"rep","congress","R_2z7M49g0iY9QGgq",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ool-2f105563.dyn.optonline.net",NA,"North America","US","United States of America","New Jersey","Bergenfield",40.92760086,-73.99736023,"Optimum Wifi",0,88,"0%",0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"47.16.85.99","Bergenfield","US","United States",40.9238,-73.9989,501,7621,"United States","47.16.85.99","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:19","7/11/20 13:23",0,"75.40.24.179",100,227,1,"7/11/20 13:23","R_UQOAn3SeI9XtsGJ",NA,NA,NA,NA,32.478302,-84.89849854,"anonymous","EN",1,11,1,7,2,"",1,NA,NA,1,2,3,2,5,"7/11/20","color",2,"1",NA,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,"dem","congress","R_UQOAn3SeI9XtsGJ",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America","US","United States of America","Georgia","Douglasville",33.75149918,-84.74771118,"AT&T Corp.",0,88,"0%",0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"75.40.24.179","Midland","US","United States",32.5607,-84.8573,522,31820,"United States","75.40.24.179","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:18","7/11/20 13:23",0,"107.12.236.142",100,268,1,"7/11/20 13:23","R_1Lh3SLSiOqkm3gN",NA,NA,NA,NA,34.75509644,-76.9068985,"anonymous","EN",1,34,2,7,3,"",NA,NA,3,2,2,3,3,7,"7/11/20","color",2,"1",NA,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,"rep","obama","R_1Lh3SLSiOqkm3gN",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mta-107-12-236-142.triad.rr.com",NA,"North America","US","United States of America","North Carolina","Newport",34.78654861,-76.85910797,"Charter Communications Inc",0,88,"0%",0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"107.12.236.142","Havelock","US","United States",34.8965,-76.8869,545,28532,"United States","107.12.236.142","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:19","7/11/20 13:23",0,"104.185.200.68",100,199,1,"7/11/20 13:23","R_1GKwyvk7xxfjVzr",NA,NA,NA,NA,34.00340271,-84.46050262,"anonymous","EN",1,11,2,2,1,"",NA,1,NA,2,2,3,1,6,"7/11/20","color",2,"4",NA,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,"rep","obama","R_1GKwyvk7xxfjVzr",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104-185-200-68.lightspeed.tukrga.sbcglobal.net",NA,"North America","US","United States of America","Georgia","Stone Mountain",33.80815887,-84.17019653,"AT&T Corp.",0,88,"0%",0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"104.185.200.68","Marietta","US","United States",34.0034,-84.4605,524,30062,"United States","104.185.200.68","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:17","7/11/20 13:23",0,"68.234.181.21",100,329,1,"7/11/20 13:23","R_cCNzlBRvTzudSdr",NA,NA,NA,NA,33.60209656,-101.8759995,"anonymous","EN",1,45,1,2,1,"",NA,2,NA,1,2,3,1,4,"7/11/20","interior",1,"1,3",NA,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,"rep","congress","R_cCNzlBRvTzudSdr",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"host-181-21.txlu2520.lubbock.tx.us.clients.pavlovmedia.net",NA,"North America","US","United States of America","Texas","Lubbock",33.60540009,-101.8768768,"25Twenty",0,88,"0%",0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","IP address in dataset",NA,"68.234.181.21","Lubbock","US","United States",33.6021,-101.876,651,79415,"United States","68.234.181.21","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:18","7/11/20 13:23",0,"67.191.65.145",100,301,1,"7/11/20 13:23","R_2xEnv7VYjEGWlbJ",NA,NA,NA,NA,26.59910583,-80.12840271,"anonymous","EN",1,10,1,3,3,"",NA,NA,3,2,2,3,2,5,"7/11/20","color",2,"2",NA,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,"dem","congress","R_2xEnv7VYjEGWlbJ",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c-67-191-65-145.hsd1.fl.comcast.net",NA,"North America","US","United States of America","Florida","Pompano Beach",26.23785973,-80.12477112,"Comcast Cable Communications LLC",0,88,"0%",0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"67.191.65.145","Lake Worth","US","United States",26.5991,-80.1284,548,33463,"United States","67.191.65.145","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:20","7/11/20 13:23",0,"69.114.117.204",100,148,1,"7/11/20 13:23","R_9vrvwQydxtLR5Nn",NA,NA,NA,NA,40.61790466,-73.98560333,"anonymous","EN",1,33,1,3,1,"",NA,2,NA,2,2,3,1,5,"7/11/20","area",2,"4",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,"rep","obama","R_9vrvwQydxtLR5Nn",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ool-457275cc.dyn.optonline.net",NA,"North America","US","United States of America","New York","Brooklyn",40.65010071,-73.94957733,"Optimum Online",0,88,"0%",0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"69.114.117.204","Brooklyn","US","United States",40.6179,-73.9856,501,11204,"United States","69.114.117.204","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:17","7/11/20 13:23",0,"23.94.26.149",100,330,1,"7/11/20 13:23","R_qI8FBqBW6mGz2h3",NA,NA,NA,NA,34.04469299,-118.4487,"anonymous","EN",1,5,2,4,2,"",1,NA,NA,1,1,1,2,7,"7/11/20","color",1,"1",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,"rep","congress","R_qI8FBqBW6mGz2h3",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23-94-26-149-host.colocrossing.com",NA,"North America","US","United States of America","New York","Buffalo",42.88249969,-78.87879944,"Virtual Machine Solutions LLC",0,88,"0%",0.69,NA,NA,"23-94-26-149-host.colocrossing.com","United States",NA,-97.822,NA,"US",37.751,"3389",NA,"Missing IP address",NA,"23.94.26.149",NA,"US","United States",37.751,-97.822,NA,NA,"United States","23.94.26.149","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:17","7/11/20 13:23",0,"98.109.144.140",100,322,1,"7/11/20 13:23","R_ANB4xFaLuEcynTj",NA,NA,NA,NA,40.24589539,-74.28130341,"anonymous","EN",1,31,2,3,1,"",NA,1,NA,2,1,3,1,6,"7/11/20","color",2,"4",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,"dem","congress","R_ANB4xFaLuEcynTj",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pool-98-109-144-140.nwrknj.fios.verizon.net",NA,"North America","US","United States of America","New Jersey","Elizabeth",40.66399002,-74.21070099,"Verizon Communications Inc.",0,88,"0%",0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"98.109.144.140","Freehold","US","United States",40.2459,-74.2813,501,7728,"United States","98.109.144.140","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:17","7/11/20 13:23",0,"24.38.162.250",100,352,1,"7/11/20 13:23","R_27KJ2F8tfQxGESA",NA,NA,NA,NA,41.6842041,-71.26490021,"anonymous","EN",1,41,2,7,3,"",NA,NA,3,3,2,1,1,7,"7/11/20","interior ",2,"1",NA,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,"rep","congress","R_27KJ2F8tfQxGESA",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"250.162.38.24.cpe.fullchannel.net",NA,"North America","US","United States of America","Rhode Island","Warren",41.7247963,-71.26569366,"Full Channel",0,88,"0%",0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"24.38.162.250","Bristol","US","United States",41.6842,-71.2649,521,2809,"United States","24.38.162.250","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:20","7/11/20 13:23",0,"97.120.16.181",100,143,1,"7/11/20 13:23","R_tFG9nRpiSUHOUJb",NA,NA,NA,NA,45.55870056,-122.6090012,"anonymous","EN",1,38,2,3,3,"",NA,NA,2,1,1,3,1,5,"7/11/20","color",2,"1",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,2,"dem","obama","R_tFG9nRpiSUHOUJb",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97-120-16-181.ptld.qwest.net",NA,"North America","US","United States of America","Oregon","Portland",45.52344894,-122.6762085,"CenturyLink Communications LLC",0,88,"0%",0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"97.120.16.181","Portland","US","United States",45.5587,-122.609,820,97218,"United States","97.120.16.181","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:21","7/11/20 13:23",0,"128.61.104.192",100,137,1,"7/11/20 13:23","R_3g8lqoWXskqs9kw",NA,NA,NA,NA,33.77220154,-84.39279938,"anonymous","EN",1,21,2,3,1,"",NA,1,NA,1,1,3,1,6,"7/11/20","blue",1,"1",NA,5,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,5,"rep","congress","R_3g8lqoWXskqs9kw",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"res404s-128-61-104-192.res.gatech.edu",NA,"North America","US","United States of America","Georgia","Atlanta",33.77084351,-84.37763214,"Georgia Institute of Technology",0,88,"0%",0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"128.61.104.192","Atlanta","US","United States",33.7697,-84.3754,524,30308,"United States","128.61.104.192","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,5,TRUE,TRUE
"7/11/20 13:17","7/11/20 13:23",0,"107.77.205.166",100,345,1,"7/11/20 13:23","R_3fVpom6Jv30dNQ8",NA,NA,NA,NA,47.60920715,-122.3314056,"anonymous","EN",1,49,1,3,1,"",NA,1,NA,3,2,3,1,5,"7/11/20","color",2,"1",NA,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,"rep","congress","R_3fVpom6Jv30dNQ8",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mobile-107-77-205-166.mobile.att.net",NA,"North America","US","United States of America","Alaska","Juneau",58.30194092,-134.4197235,"AT&T Mobility LLC",0,88,"0%",0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","IP address in dataset",NA,"107.77.205.166",NA,"US","United States",45.5248,-122.6789,NA,NA,"United States","107.77.205.166","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE
"7/11/20 13:18","7/11/20 13:23",0,"24.209.234.11",100,314,1,"7/11/20 13:23","R_3hflTzXpWfHjeB3",NA,NA,NA,NA,39.11909485,-84.34899902,"anonymous","EN",1,36,1,8,2,"",1,NA,NA,1,1,3,2,5,"7/11/20","color",2,"1",NA,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,"dem","obama","R_3hflTzXpWfHjeB3",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cpe-24-209-234-11.cinci.res.rr.com",NA,"North America","US","United States of America","Ohio","Cincinnati",39.16199875,-84.45688629,"Charter Communications Inc",0,88,"0%",0.67,NA,NA,"cpe-24-209-234-11.cinci.res.rr.com","United States",NA,-84.349,"Cincinnati","US",39.1191,"7547",NA,"Missing IP address",NA,"24.209.234.11","Cincinnati","US","United States",39.0735,-84.3674,515,45230,"United States","24.209.234.11","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:18","7/11/20 13:23",0,"47.17.198.29",100,304,1,"7/11/20 13:23","R_3m2yHbpQ3cUTBXf",NA,NA,NA,NA,40.86219788,-73.89019775,"anonymous","EN",1,33,2,2,1,"",NA,1,NA,1,2,3,1,8,"7/11/20","color",1,"2",NA,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,"rep","congress","R_3m2yHbpQ3cUTBXf",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ool-2f11c61d.dyn.optonline.net",NA,"North America","US","United States of America","New York","Bronx",40.82698822,-73.82328033,"Optimum Wifi",0,88,"0%",0.6,NA,NA,"ool-2f11c61d.dyn.optonline.net","United States",NA,-73.8902,"The Bronx","US",40.8622,"4567",NA,"Missing IP address",NA,"47.17.198.29","The Bronx","US","United States",40.8622,-73.8902,501,10458,"United States","47.17.198.29","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:20","7/11/20 13:23",0,"24.131.16.10",100,163,1,"7/11/20 13:23","R_10OPznoYtnBFWQC",NA,NA,NA,NA,40.43240356,-79.92469788,"anonymous","EN",1,39,1,3,3,"",NA,NA,2,1,2,3,1,5,"7/11/20","color",2,"4",NA,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,"dem","congress","R_10OPznoYtnBFWQC",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c-24-131-16-10.hsd1.pa.comcast.net",NA,"North America","US","United States of America","Pennsylvania","Pittsburgh",40.44062042,-79.99588776,"Comcast Cable Communications LLC",0,88,"0%",0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"24.131.16.10","Pittsburgh","US","United States",40.4324,-79.9247,508,15217,"United States","24.131.16.10","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:21","7/11/20 13:23",0,"173.63.141.147",100,139,1,"7/11/20 13:23","R_1nPWCOekrHkEkvC",NA,NA,NA,NA,41.04289246,-74.10040283,"anonymous","EN",1,31,2,4,3,"",NA,NA,2,2,2,3,1,5,"7/11/20","color",2,"1",NA,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,"rep","congress","R_1nPWCOekrHkEkvC",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pool-173-63-141-147.nwrknj.fios.verizon.net",NA,"North America","US","United States of America","New Jersey","Newark",40.73566055,-74.17237091,"Verizon Communications Inc.",0,88,"0%",0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","IP address in dataset",NA,"173.63.141.147","Ramsey","US","United States",41.0631,-74.1437,501,7446,"United States","173.63.141.147","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:19","7/11/20 13:23",0,"75.177.149.100",100,267,1,"7/11/20 13:23","R_22tP3nopQaRpO8H",NA,NA,NA,NA,35.78019714,-78.48609924,"anonymous","EN",1,34,2,5,3,"",NA,NA,1,1,1,3,2,5,"7/11/20","color",2,"1",NA,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,"dem","congress","R_22tP3nopQaRpO8H",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America","US","United States of America","North Carolina","Wendell",35.7809906,-78.36972046,"Charter Communications Inc",0,88,"0%",1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"75.177.149.100","Knightdale","US","United States",35.7802,-78.4861,560,27545,"United States","75.177.149.100","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:19","7/11/20 13:23",0,"216.10.176.144",100,242,1,"7/11/20 13:23","R_1pFK90fTZHIIyfb",NA,NA,NA,NA,43.54750061,-71.40720367,"anonymous","EN",1,22,1,5,1,"",NA,1,NA,2,2,3,1,5,"7/11/20","color",2,"1",NA,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,"rep","obama","R_1pFK90fTZHIIyfb",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d-216-10-176-144.nh.cpe.atlanticbb.net",NA,"North America","US","United States of America","New Hampshire","Belmont",43.46992874,-71.47537231,"Atlantic Broadband",0,88,"0%",2.71,NA,NA,"d-216-10-176-144.nh.cpe.atlanticbb.net","United States",NA,-71.4787,"Laconia","US",43.5728,"49152|81",NA,"Missing IP address",NA,"216.10.176.144","Laconia","US","United States",43.5728,-71.4787,506,3246,"United States","216.10.176.144","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:19","7/11/20 13:23",0,"173.239.87.84",100,244,1,"7/11/20 13:23","R_3fpGkqcpLSiIaMT",NA,NA,NA,NA,44.87759399,-117.9756012,"anonymous","EN",1,38,2,6,1,"",NA,1,NA,2,2,3,1,4,"7/11/20","color",2,"1",NA,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,"rep","obama","R_3fpGkqcpLSiIaMT",NA,NA,NA,NA,"America/Los_Angeles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America","US","United States of America","Oregon","Baker City",44.77487183,-117.8343811,"Cascade Access LLC",0,88,"0%",1.57,NA,NA,NA,"United States",NA,-117.9756,"Haines","US",44.8776,"8008|23",NA,"Missing IP address",NA,"173.239.87.84","Haines","US","United States",44.8776,-117.9756,757,97833,"United States","173.239.87.84","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:18","7/11/20 13:23",0,"24.106.188.138",100,308,1,"7/11/20 13:23","R_QoylX8lJ5apFpWV",NA,NA,NA,NA,34.06509399,-81.02809906,"anonymous","EN",1,42,1,7,1,"",NA,1,NA,2,1,3,1,5,"7/11/20","color",2,"1",NA,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,"dem","congress","R_QoylX8lJ5apFpWV",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rrcs-24-106-188-138.se.biz.rr.com",NA,"North America","US","United States of America","South Carolina","Columbia",34.00070953,-81.03481293,"Charter Communications Inc",0,88,"0%",1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"24.106.188.138","Columbia","US","United States",34.0651,-81.0281,546,29203,"United States","24.106.188.138","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"7/11/20 13:18","7/11/20 13:23",0,"98.28.151.11",100,321,1,"7/11/20 13:23","R_3CCtiYsfvlArkAD",NA,NA,NA,NA,36.93649292,-84.09010315,"anonymous","EN",1,18,2,5,2,"",1,NA,NA,1,2,3,1,6,"7/11/20","amount",2,"1",NA,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,"dem","obama","R_3CCtiYsfvlArkAD",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cpe-98-28-151-11.cinci.res.rr.com",NA,"North America","US","United States of America","Kentucky","Barbourville",36.86648178,-83.8888092,"Charter Communications Inc",0,88,"0%",0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"98.28.151.11","Corbin","US","United States",36.9365,-84.0901,541,40701,"United States","98.28.151.11","July 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
